,order_id,order_location_x,order_location_y,has_all_available_products,percentage_availability_of_products,total_weight_of_order,warehouse_location_x,warehouse_location_y,distance_order_from_warehouse,classifier
0,0,340,371,0,0.1701388888888889,419.0,75,418,269.1356535281047,-1
1,1,163,320,0,0.125,45.0,75,418,131.71180660821565,-1
2,2,201,331,0,0.2916666666666667,88.0,75,418,153.11760186209813,-1
3,3,257,290,0,0.18205868205868206,702.0,75,418,222.50393254951697,-1
4,4,115,512,0,0.3201388888888889,508.0,75,418,102.15674231297707,-1
5,5,154,147,0,0.03571428571428571,362.0,75,418,282.28000283406544,-1
6,6,188,326,0,0.08518518518518518,255.0,75,418,145.71547618561317,-1
7,7,210,180,0,0.0738095238095238,590.0,75,418,273.6220020393097,-1
8,8,92,216,0,0.05808080808080809,169.0,75,418,202.71408436514716,-1
9,9,135,190,0,0.32857142857142857,216.0,75,418,235.762592452662,-1
10,10,254,201,0,0.09722222222222221,367.0,75,418,281.30055101261354,-1
11,11,198,328,0,0.5,22.0,75,418,152.41062955056645,1
12,12,193,254,0,0.1253552482000758,867.0,75,418,202.03960007879644,-1
13,13,259,211,0,0.12976190476190477,409.0,75,418,276.9566753122228,-1
14,14,211,211,0,0.16794871794871796,1085.0,75,418,247.67922803497268,-1
15,15,298,230,0,0.42525252525252527,493.0,75,418,291.6727618410742,1
16,16,265,417,0,0.16365546218487395,1179.0,75,418,190.0026315607234,-1
17,17,241,301,0,0.21443089430894308,437.0,75,418,203.08865059377396,-1
18,18,252,200,0,0.1,78.0,75,418,280.8077634254438,-1
19,19,143,286,0,0.13854003139717425,306.0,75,418,148.48568954616468,-1
20,20,264,236,0,0.2792027417027417,974.0,75,418,262.3833073958784,-1
21,21,56,257,0,0.08571428571428572,228.0,75,418,162.1172415260018,-1
22,22,180,348,0,0.14108087679516249,742.0,75,418,126.19429464123962,-1
23,23,299,391,0,0.2152546613421945,738.0,75,418,225.6213642366343,-1
24,24,273,402,0,0.11428571428571428,146.0,75,418,198.6454127333425,-1
25,25,123,358,0,0.25476190476190474,354.0,75,418,76.83749084919418,-1
26,26,293,238,0,0.4166666666666667,181.0,75,418,282.7083302628347,1
27,27,252,275,0,0.25089285714285714,875.0,75,418,227.547797176769,-1
28,28,91,246,0,0.04280045351473923,537.0,75,418,172.74258305351347,-1
29,29,203,228,0,0.05806451612903226,325.0,75,418,229.09386722476881,-1
30,30,228,120,0,0.0,132.0,75,418,334.9820890734309,-1
31,31,134,204,0,0.3333333333333333,149.0,75,418,221.98423367437607,-1
32,32,125,215,0,0.14375,217.0,75,418,209.06697491473875,-1
33,33,230,335,0,0.1089530620241827,1065.0,75,418,175.82377541163197,-1
34,34,145,415,0,0.13321817071817071,984.0,75,418,70.06425622241343,-1
35,35,112,397,0,0.03333333333333333,143.0,75,418,42.5440947723653,-1
36,36,107,382,0,0.16919642857142855,513.0,75,418,48.16637831516918,-1
37,37,232,214,0,0.051003556910569105,1131.0,75,418,257.41989045137905,-1
38,38,273,229,0,0.0,103.0,75,418,273.72431386341987,-1
39,39,227,250,0,0.11939416792357971,954.0,75,418,226.55683613610074,-1
40,40,357,359,0,0.13428571428571429,412.0,75,418,288.1058833137567,-1
41,41,189,225,0,0.125,207.0,75,418,224.1539649437413,-1
42,42,262,427,0,0.23958333333333334,493.0,75,418,187.21645226849054,-1
43,43,109,272,0,0.15555555555555556,109.0,75,418,149.90663761154806,-1
44,44,243,306,0,0.06666666666666667,141.0,75,418,201.9108714259834,-1
45,45,194,232,0,0.1384469696969697,635.0,75,418,220.80987296767324,-1
46,46,48,289,0,0.5454545454545454,114.0,75,418,131.79529581893277,1
47,47,10,162,0,0.18055555555555555,338.0,75,418,264.1230773711377,-1
