,order_id,order_location_x,order_location_y,has_all_available_products,percentage_availability_of_products,total_weight_of_order,warehouse_location_x,warehouse_location_y,distance_order_from_warehouse,classifier
0,0,340,371,0,0.14226190476190476,419.0,215,207,206.20620747203515,-1
1,1,163,320,0,0.1,45.0,215,207,124.39051410778879,-1
2,2,201,331,0,0.19642857142857142,88.0,215,207,124.78781991845197,-1
3,3,257,290,0,0.1835978835978836,702.0,215,207,93.02150289046077,-1
4,4,115,512,0,0.5081624168514413,508.0,215,207,320.97507691408066,-1
5,5,154,147,0,0.2532467532467532,362.0,215,207,85.56284240252891,-1
6,6,188,326,0,0.1994047619047619,255.0,215,207,122.0245876862528,-1
7,7,210,180,0,0.11904761904761904,590.0,215,207,27.459060435491963,-1
8,8,92,216,0,0.06734006734006734,169.0,215,207,123.3288287465668,-1
9,9,135,190,0,0.15538461538461537,216.0,215,207,81.78630692236935,-1
10,10,254,201,0,0.07722222222222222,367.0,215,207,39.45883931389772,-1
11,11,198,328,1,1.0,22.0,215,207,122.18837915284743,1
12,12,193,254,0,0.11607142857142856,867.0,215,207,51.894122981316485,-1
13,13,259,211,0,0.11525974025974027,409.0,215,207,44.181444068749045,-1
14,14,211,211,0,0.1351379013143719,1085.0,215,207,5.656854249492381,-1
15,15,298,230,0,0.28869047619047616,493.0,215,207,86.1278120005379,-1
16,16,265,417,0,0.14131652661064426,1179.0,215,207,215.87033144922904,-1
17,17,241,301,0,0.15625,437.0,215,207,97.52948272189288,-1
18,18,252,200,0,0.1,78.0,215,207,37.656340767525464,-1
19,19,143,286,0,0.20786326135870206,306.0,215,207,106.88779163215975,-1
20,20,264,236,0,0.27460317460317457,974.0,215,207,56.938563381947034,-1
21,21,56,257,0,0.07738095238095238,228.0,215,207,166.67633305301626,-1
22,22,180,348,0,0.2336473429951691,742.0,215,207,145.27904184706065,-1
23,23,299,391,0,0.0755067155067155,738.0,215,207,202.2671500763285,-1
24,24,273,402,0,0.125,146.0,215,207,203.44286667268528,-1
25,25,123,358,0,0.18843537414965983,354.0,215,207,176.81911661356077,-1
26,26,293,238,0,0.4166666666666667,181.0,215,207,83.93449827097318,1
27,27,252,275,0,0.14555167055167054,875.0,215,207,77.41446893184762,-1
28,28,91,246,0,0.14444444444444446,537.0,215,207,129.98846102635417,-1
29,29,203,228,0,0.048611111111111105,325.0,215,207,24.186773244895647,-1
30,30,228,120,0,0.007936507936507936,132.0,215,207,87.96590248499699,-1
31,31,134,204,0,0.0,149.0,215,207,81.05553651663777,-1
32,32,125,215,0,0.1001082251082251,217.0,215,207,90.35485598461214,-1
33,33,230,335,0,0.12934388528138527,1065.0,215,207,128.87590930814028,-1
34,34,145,415,0,0.16933106575963716,984.0,215,207,219.46298093300382,-1
35,35,112,397,0,0.1711111111111111,143.0,215,207,216.12265036316762,-1
36,36,107,382,0,0.14082792207792205,513.0,215,207,205.6428943581567,-1
37,37,232,214,0,0.05258387445887446,1131.0,215,207,18.384776310850235,-1
38,38,273,229,0,0.0,103.0,215,207,62.03224967708329,-1
39,39,227,250,0,0.11904761904761904,954.0,215,207,44.64302857109943,-1
40,40,357,359,0,0.09166666666666666,412.0,215,207,208.00961516237658,-1
41,41,189,225,0,0.05,207.0,215,207,31.622776601683793,-1
42,42,262,427,0,0.12916666666666665,493.0,215,207,224.96444163467257,-1
43,43,109,272,0,0.20833333333333331,109.0,215,207,124.34226956268733,-1
44,44,243,306,0,0.08333333333333333,141.0,215,207,102.88342918079665,-1
45,45,194,232,0,0.15848214285714285,635.0,215,207,32.64965543462902,-1
46,46,48,289,0,0.5714285714285714,114.0,215,207,186.04569331215382,1
47,47,10,162,0,0.14015151515151514,338.0,215,207,209.88091861815357,-1
48,48,90,473,0,0.041666666666666664,279.0,215,207,293.90644770062465,-1
49,49,242,225,0,0.030303030303030304,214.0,215,207,32.449961479175904,-1
50,50,107,353,1,1.0,143.0,215,207,181.60396471443016,1
51,51,115,366,0,0.3333333333333333,236.0,215,207,187.83237207680682,-1
52,52,236,404,0,0.09462377397160004,785.0,215,207,198.11612756158948,-1
53,53,168,150,0,0.08333333333333333,290.0,215,207,73.87827826905551,-1
54,54,230,135,0,0.08635217723453016,1141.0,215,207,73.54590403278758,-1
55,55,143,394,0,0.20476190476190476,695.0,215,207,200.38213493223392,-1
56,56,275,343,0,0.14210916828333658,1118.0,215,207,148.64723340849636,-1
57,57,109,382,0,0.16064541519086972,773.0,215,207,204.59960899278374,-1
58,58,274,336,0,0.14247345279575244,828.0,215,207,141.85203558638133,-1
59,59,168,287,0,0.10639804639804638,996.0,215,207,92.78469701410896,-1
60,60,185,338,0,0.11936507936507937,261.0,215,207,134.39121995130486,-1
61,61,105,254,0,0.14506373256373256,907.0,215,207,119.6202324023825,-1
62,62,237,243,0,0.11107142857142856,454.0,215,207,42.190046219457976,-1
63,63,221,395,0,0.2313034188034188,768.0,215,207,188.09572031282372,-1
64,64,269,258,0,0.08214285714285714,411.0,215,207,74.27651041883968,-1
65,65,244,405,0,0.036281179138321996,335.0,215,207,200.11246837716035,-1
66,66,147,363,0,0.09584415584415584,330.0,215,207,170.1763790894612,-1
67,67,293,131,0,0.24788961038961035,459.0,215,207,108.90362712049586,-1
68,68,295,304,0,0.15124458874458874,471.0,215,207,125.73384588089239,-1
69,69,216,127,0,0.12878787878787878,749.0,215,207,80.00624975587844,-1
70,70,223,394,0,0.025,343.0,215,207,187.17104476921637,-1
71,71,283,280,0,0.08669871794871795,654.0,215,207,99.76472322419383,-1
72,72,126,275,0,0.08086297760210803,989.0,215,207,112.0044641967453,-1
73,73,192,257,0,0.09229918229918228,1047.0,215,207,55.036351623268054,-1
74,74,228,384,0,0.1488095238095238,390.0,215,207,177.47675904185314,-1
75,75,267,233,0,0.0,346.0,215,207,58.137767414994535,-1
76,76,194,323,0,0.015625,534.0,215,207,117.88553770501282,-1
77,77,75,294,0,0.37857142857142856,570.0,215,207,164.83021567661677,-1
78,78,268,281,0,0.12832988267770876,391.0,215,207,91.02197536858887,-1
79,79,178,316,0,0.14285714285714285,49.0,215,207,115.10864433221339,-1
80,80,262,245,0,0.09523809523809523,351.0,215,207,60.440052945046304,-1
81,81,255,211,0,0.06666666666666667,136.0,215,207,40.19950248448356,-1
82,82,388,237,0,0.0,16.0,215,207,175.58188972670274,-1
83,83,136,260,0,0.2,242.0,215,207,95.13148795220224,-1
84,84,120,272,0,0.041666666666666664,258.0,215,207,115.10864433221339,-1
85,85,180,171,0,0.06696428571428571,231.0,215,207,50.20956084253277,-1
86,86,284,142,0,0.08333333333333333,206.0,215,207,94.79451460923254,-1
87,87,274,348,0,0.016666666666666666,261.0,215,207,152.84632805533798,-1
88,88,158,195,0,0.1468253968253968,670.0,215,207,58.249463516842795,-1
89,89,235,422,0,0.05609756097560976,325.0,215,207,215.92822881689185,-1
90,90,232,154,0,0.2333333333333333,162.0,215,207,55.65968020030299,-1
91,91,216,247,0,0.36666666666666664,446.0,215,207,40.01249804748511,-1
92,92,244,477,0,0.12000000000000002,269.0,215,207,271.55294143131647,-1
93,93,259,273,0,0.13754029658284977,657.0,215,207,79.32212806020776,-1
94,94,257,192,0,0.08439153439153439,747.0,215,207,44.598206241955516,-1
95,95,190,261,0,0.09125295508274232,647.0,215,207,59.50630218724736,-1
96,96,187,351,0,0.3541111111111111,644.0,215,207,146.696966567138,-1
97,97,180,308,0,0.21536796536796532,582.0,215,207,106.89246933250256,-1
98,98,260,513,0,0.13333333333333333,348.0,215,207,309.2911249939125,-1
99,99,126,342,0,0.1216837306031035,1151.0,215,207,161.69724796668618,-1
100,100,259,354,0,0.25555555555555554,478.0,215,207,153.44380078712857,-1
101,101,113,341,0,0.07605820105820105,700.0,215,207,168.40427548016706,-1
102,102,199,270,0,0.174931129476584,811.0,215,207,65.0,-1
103,103,198,360,0,0.1089804292929293,1125.0,215,207,153.9415473483361,-1
104,104,193,238,0,0.041666666666666664,585.0,215,207,38.01315561749642,-1
105,105,169,278,0,0.2113095238095238,835.0,215,207,84.59905436823747,-1
106,106,214,214,0,0.228125,531.0,215,207,7.0710678118654755,-1
107,107,318,388,0,0.13923520923520924,912.0,215,207,208.25465180878913,-1
108,108,270,321,0,0.10510204081632654,772.0,215,207,126.57408897558773,-1
109,109,270,359,0,0.08970315398886827,899.0,215,207,161.64467204334326,-1
110,110,163,260,0,0.16394993894993895,710.0,215,207,74.24957912338628,-1
111,111,124,366,0,0.11111111111111112,650.0,215,207,183.19934497699495,-1
112,112,234,221,0,0.10312169312169311,968.0,215,207,23.600847442411894,-1
113,113,95,533,0,0.1675084175084175,459.0,215,207,347.38451318387814,-1
114,114,255,259,0,0.15009920634920634,767.0,215,207,65.60487786742691,-1
115,115,94,476,0,0.12222222222222223,222.0,215,207,294.96101437308624,-1
116,116,193,243,0,0.1717171717171717,280.0,215,207,42.190046219457976,-1
117,117,209,171,0,0.1875,385.0,215,207,36.49657518178932,-1
118,118,289,284,0,0.1125,187.0,215,207,106.7941945987702,-1
119,119,186,390,0,0.12734384662956091,929.0,215,207,185.28356645962967,-1
120,120,169,133,0,0.07867965367965368,251.0,215,207,87.13208364316786,-1
121,121,102,277,0,0.16666666666666666,124.0,215,207,132.92479076530458,-1
122,122,173,242,0,0.12794620904209944,1150.0,215,207,54.67174773134658,-1
123,123,284,416,0,0.2328267477203647,330.0,215,207,220.0954338463204,-1
124,124,183,245,0,0.11666666666666667,485.0,215,207,49.678969393496885,-1
125,125,321,485,0,0.11877038486627528,1128.0,215,207,297.5231083462258,-1
126,126,280,349,0,0.047619047619047616,125.0,215,207,156.16977940690063,-1
127,127,90,380,0,0.05,116.0,215,207,213.43383049554257,-1
128,128,142,298,0,0.10119047619047619,496.0,215,207,116.66190466471906,-1
129,129,149,249,0,0.18348214285714284,488.0,215,207,78.23042886243178,-1
130,130,175,375,0,0.1702127659574468,332.0,215,207,172.69626515938322,-1
131,131,211,242,0,0.05555555555555555,256.0,215,207,35.22782990761707,-1
132,132,196,301,0,0.15068783068783068,556.0,215,207,95.90099061010788,-1
133,133,108,206,0,0.30903679653679655,768.0,215,207,107.00467279516349,-1
134,134,220,386,0,0.12023809523809523,324.0,215,207,179.06981878585793,-1
135,135,208,299,0,0.1319047619047619,864.0,215,207,92.26592003551474,-1
136,136,220,215,0,0.0018552875695732839,515.0,215,207,9.433981132056603,-1
137,137,276,131,0,0.09266666666666667,408.0,215,207,97.45255255764212,-1
138,138,301,354,0,0.0642857142857143,563.0,215,207,170.30854353202602,-1
139,139,153,353,0,0.13257575757575757,805.0,215,207,158.61904047118682,-1
140,140,99,183,0,0.05555555555555555,205.0,215,207,118.45674315968678,-1
141,141,155,131,0,0.1875,286.0,215,207,96.82974749528164,-1
142,142,189,234,0,0.11244588744588743,853.0,215,207,37.48332962798263,-1
143,143,220,249,0,0.03125,222.0,215,207,42.2965719651132,-1
144,144,226,269,0,0.19642857142857142,88.0,215,207,62.96824596572466,-1
145,145,237,268,0,0.13599999999999998,237.0,215,207,64.8459713474939,-1
146,146,183,363,0,0.17045454545454547,61.0,215,207,159.24823389915505,-1
147,147,146,204,0,0.10606060606060605,356.0,215,207,69.06518659932803,-1
148,148,149,275,0,0.09056022408963585,521.0,215,207,94.76286192385707,-1
149,149,267,225,0,0.05,797.0,215,207,55.02726596879042,-1
150,150,221,398,0,0.18988095238095237,263.0,215,207,191.09421759959145,-1
151,151,188,195,0,0.1596031746031746,1026.0,215,207,29.546573405388315,-1
152,152,202,417,0,0.09090909090909091,44.0,215,207,210.40199618824911,-1
